Sample.ID	accession_number	sampling_date	Year	Month	Day	experimental_purpose	latitude_north	longitude_east	site	origin	soil_groups	land_use	soil_texture	pH_dry_soil	EC_electric_conductivity	Total_C	Total_N	soil_biomass	available_P	nitrogen_mineralization_rates	soil_respiration_activity	soil_moisture_content	cation_exchange_capacity_CEC	crop	planting_density	rate_of_organic_fertilizer_application	rate_of_chemical_fertilizer_applicationN	rate_of_chemical_fertilizer_applicationP	rate_of_chemical_fertilizer_applicationK	former_crop	seeding_or_transplanting	seeding_or_transplanting_date	DSI	DiseasePlant	nematodae	yield	PlantWeight	leafWeight	seedWeight
S_0715	000811-b*	2008/2/14	2008	Feb	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	Andosols	upland	NA	6.1	0.08	3.17	0.25	149.1	1965.6	NA	NA	21.2	NA	Cabbage	5.49	NA	42	28	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	320	NA	NA	NA
S_0714	000813-1*	2008/2/14	2008	Feb	8	Effect_of_application_of_poultry_fertilizer_on_soil_environment	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	Andosols	upland	NA	6.9	0.06	3.38	0.25	129.5	2019.7	NA	NA	22.3	NA	Cabbage	5.49	NA	42	28	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	3880	NA	NA	NA
S_0713	000815-1*	2008/5/27	2008	May	8	Effect_of_application_of_poultry_fertilizer_on_soil_environment	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	NA	upland	NA	5.9	0.16	3.78	0.28	NA	1129.9	NA	NA	20.6	NA	Cabbage	5.95	NA	NA	32	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	NA	NA	NA	NA
S_0728	000817-b*	2008/2/14	2008	Feb	8	Effect_of_application_of_poultry_fertilizer_on_soil_environment	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	NA	upland	NA	5.9	0.04	3.7	0.26	121.7	1037.3	NA	NA	19.9	NA	Cabbage	5.95	NA	NA	32	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	5660	NA	NA	NA
S_0727	000819-b*	2008/5/27	2008	May	8	Effect_of_application_of_poultry_fertilizer_on_soil_environment	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	NA	upland	NA	6.9	0.11	3.13	0.26	NA	1955.7	NA	NA	21	NA	Cabbage	5.49	NA	NA	32	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	NA	NA	NA	NA
S_0726	000821-b*	2008/2/14	2008	Feb	8	Effect_of_application_of_poultry_fertilizer_on_soil_environment	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	NA	upland	NA	6.9	0.06	3.01	0.24	143.5	1870.7	NA	NA	19.2	NA	Cabbage	5.49	NA	NA	32	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	4279	NA	NA	NA
S_0725	000823-b*	2008/5/27	2008	May	8	Effect_of_application_of_poultry_fertilizer_on_soil_environment	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	NA	upland	NA	7	0.11	3.32	0.26	NA	2091.7	NA	NA	21.6	NA	Cabbage	5.49	NA	NA	32	18	Cabbage	transplanting	2008/2/19	NA	NA	NA	NA	NA	NA	NA
S_0724	000825-2*	2008/6/24	2008	Jun	8	Custom_cultivation_of_cabbage	36.30.31	138.28.51	Tsumagoi	non-rhizosphere	NA	upland	NA	7	0.07	3.22	0.26	147.8	2107.2	NA	NA	20	NA	Cabbage	5.49	NA	NA	32	18	Cabbage	transplanting	2008/7/19	NA	NA	NA	3500	NA	NA	NA
S_0723	000827-2*	2008/9/30	2008	Sep	8	Custom_cultivation_of_cabbage	36.30.31	138.28.51	Tsumagoi	non-rhizosphere	Andosols	upland	NA	7.19	0.087	4.883	0.367	NA	146.86	NA	NA	34.7	NA	Cabbage	6.7	NA	20	55	20	Cabbage	transplanting	2008/7/19	NA	NA	NA	NA	NA	NA	NA
S_0722	000829-a*	2008/6/25	2008	Jun	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	36.29.33	138.29.33	Tsumagoi	non-rhizosphere	Andosols	upland	NA	7.08	0.163	4.659	0.336	90.71	175.62	NA	NA	34.5	NA	Cabbage	6.7	NA	20	55	20	Cabbage	transplanting	2008/7/22	NA	NA	NA	9842	NA	NA	NA
S_0721	000833-a*	2008/6/25	2008	Jun	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	36.29.33	138.29.33	Tsumagoi	non-rhizosphere	Andosols	upland	NA	6.35	0.081	9.044	0.574	NA	194.2	NA	NA	39.34	NA	Cabbage	6.7	NA	20	30	20	Cabbage	transplanting	2008/7/22	NA	NA	NA	NA	NA	NA	NA
S_0736	000837-a*	2008/6/25	2008	Jun	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	36.29.33	138.29.33	Tsumagoi	non-rhizosphere	Andosols	upland	NA	6.36	0.075	8.458	0.532	NA	132.58	NA	NA	38.57	NA	Cabbage	6.7	NA	20	30	20	Cabbage	transplanting	2008/7/22	NA	NA	NA	NA	NA	NA	NA
S_0735	000841-a*	2008/9/30	2008	Sep	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	36.29.33	138.29.33	Tsumagoi	non-rhizosphere	Andosols	upland	NA	6.39	0.085	8.316	0.524	NA	126.39	NA	NA	38.6	NA	Cabbage	6.7	NA	20	30	20	Cabbage	transplanting	2008/7/22	NA	NA	NA	NA	NA	NA	NA
S_0734	000845-a*	2008/9/30	2008	Sep	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	36.29.33	138.29.33	Tsumagoi	non-rhizosphere	Andosols	upland	NA	6.36	0.085	9.265	0.567	132.44	156.21	NA	NA	40.22	NA	Cabbage	6.7	NA	20	30	20	Cabbage	transplanting	2008/7/22	NA	NA	NA	6295	NA	NA	NA
S_0733	000849-a*	2008/9/30	2008	Sep	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	36.29.33	138.29.33	Tsumagoi	non-rhizosphere	Andosols	upland	NA	6.26	0.121	8.74	0.532	117.96	131.73	NA	NA	38.91	NA	Cabbage	6.7	NA	20	30	20	Cabbage	transplanting	2008/7/22	NA	NA	NA	6920	NA	NA	NA
S_0732	000853-b*	2008/8/26	2008	Aug	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	6.46	0.118	8.17	0.482	106.9	178	NA	NA	39.2	NA	Cabbage	6.7	NA	20	30	20	Cabbage	transplanting	2008/8/26	NA	NA	NA	5662	NA	NA	NA
S_0731	000855-b*	2008/8/26	2008	Aug	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	5.28	0.278	4.876	0.445	NA	52.5	NA	NA	34.81	NA	Cabbage	5.55	NA	25	11	21	Cabbage	transplanting	2008/8/26	NA	NA	NA	NA	NA	NA	NA
S_0730	000857-a*	2008/8/26	2008	Aug	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	6.57	0.152	7.65	0.638	NA	53.93	NA	NA	36.07	NA	Cabbage	5.55	NA	NA	NA	NA	Cabbage	transplanting	2008/8/26	NA	NA	NA	NA	NA	NA	NA
S_0729	000859-b*	2008/8/26	2008	Aug	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	7.41	0.185	4.748	0.449	NA	170.69	NA	NA	34.77	NA	Cabbage	5.55	NA	NA	NA	NA	Cabbage	transplanting	2008/8/26	NA	NA	NA	NA	NA	NA	NA
S_0744	000861-b*	2008/11/15	2008	Nov	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	6.62	0.139	5.43	0.516	NA	133.89	NA	NA	35.1	NA	Cabbage	5.55	NA	NA	NA	NA	Cabbage	transplanting	2008/8/26	NA	NA	NA	NA	NA	NA	NA
S_0743	000863-b*	2008/11/15	2008	Nov	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	5.39	0.14	4.881	0.44	119.65	49.28	NA	NA	36.18	NA	Cabbage	5.55	NA	25	11	21	Cabbage	transplanting	2008/8/26	NA	NA	NA	9571	NA	NA	NA
S_0742	000865-a*	2008/11/15	2008	Nov	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	6.74	0.106	7.345	0.61	306.34	53.27	NA	NA	36.6	NA	Cabbage	5.55	NA	NA	NA	NA	Cabbage	transplanting	2008/8/26	NA	NA	NA	1447	NA	NA	NA
S_0741	000867-b*	2008/11/15	2008	Nov	8	Effect_of_application_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	36.01.46	140.06.13	Tsukuba	non-rhizosphere	Andosols	upland	NA	7.39	0.153	4.695	0.455	156.52	157.23	NA	NA	35.8	NA	Cabbage	5.55	NA	NA	NA	NA	Cabbage	transplanting	2008/8/26	NA	NA	NA	5413	NA	NA	NA
S_0740	000869-b*	2008/8/18	2008	Aug	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	Andosols	upland	NA	6.71	0.106	5.51	0.516	197.2	122.09	NA	NA	35.6	NA	Cabbage	5.55	NA	NA	NA	NA	Cabbage	transplanting	2008/8/25	NA	NA	NA	6087	NA	NA	NA
S_0739	000871-b*	2008/8/18	2008	Aug	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	Andosols	upland	NA	6.12	0.182	3.188	0.251	NA	2123.98	NA	NA	17.14	NA	Cabbage	5.49	NA	30	30	30	Cabbage	transplanting	2008/8/25	NA	NA	NA	NA	NA	NA	NA
S_0738	000873-b*	2008/12/3	2008	Dec	8	Effect_of_application_of_fulsulfamide_on_the_soil_micororganism_in_cabbage_field	34.37.52	136.29.25	Matsuzaka	non-rhizosphere	Andosols	upland	NA	6.71	0.204	3.464	0.265	NA	2168.06	NA	NA	19.08	NA	Cabbage	5.49	NA	30	30	30	Cabbage	transplanting	2008/8/25	NA	NA	NA	NA	NA	NA	NA
S_0737	000877-a*	2008/5/9	2008	May	8	Custom_cultivation_of_cabbage	39.34.51	140.11.49	Akita	non-rhizosphere	Andosols	upland	NA	6.39	0.075	3.006	0.231	105.11	2092.54	NA	NA	19.89	NA	Cabbage	5.49	NA	30	30	30	Cabbage	transplanting	2008/8/7	NA	NA	NA	4470	NA	NA	NA
S_0752	000878-a*	2008/6/17	2008	Jun	8	Custom_cultivation_of_cabbage	39.34.51	140.11.49	Akita	non-rhizosphere	Non-allophanic_Andosols	upland	NA	6.04	0.036	5.648	0.378	78.66	176.8	NA	NA	26.3	NA	Cabbage	4.2	20	23	22	23	Cabbage	transplanting	2008/8/7	NA	NA	NA	NA	NA	NA	NA
S_0751	000879-a*	2008/7/30	2008	Jul	8	Custom_cultivation_of_cabbage	39.34.51	140.11.49	Akita	non-rhizosphere	Non-allophanic_Andosols	upland	NA	6.03	0.058	5.611	0.377	79.29	186.07	NA	NA	27.98	NA	Cabbage	4.2	20	23	22	23	Cabbage	transplanting	2008/8/7	NA	NA	NA	NA	NA	NA	NA
S_0750	000880-a*	2008/10/23	2008	Oct	8	Custom_cultivation_of_cabbage	39.34.51	140.11.49	Akita	non-rhizosphere	Non-allophanic_Andosols	upland	NA	6.15	0.043	5.753	0.381	70.85	193.43	NA	NA	27.94	NA	Cabbage	4.2	20	23	22	23	Cabbage	transplanting	2008/8/7	NA	NA	NA	NA	NA	NA	NA
S_0749	000881-2*	2008/5/19	2008	May	8	Custom_cultivation_of_cabbage	40.18.20	141.23.53	Karumai	non-rhizosphere	Non-allophanic_Andosols	upland	NA	5.98	0.046	5.793	0.36	79.8	279.2	NA	NA	27.5	NA	Cabbage	4.2	20	23	22	23	NA	NA	NA	NA	NA	NA	3275	NA	NA	NA
S_0748	000882-2*	2008/6/18	2008	Jun	8	Custom_cultivation_of_cabbage	40.18.20	141.23.53	Karumai	non-rhizosphere	Andosols	upland	NA	6.89	0.051	3.311	0.283	85.36	182.23	NA	NA	23.86	NA	Cabbage	5.6	20	20	24	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S_0747	000883-2*	2008/9/2	2008	Sep	8	Custom_cultivation_of_cabbage	40.18.20	141.23.53	Karumai	non-rhizosphere	Andosols	upland	NA	6.85	0.066	3.367	0.291	79.79	189.68	NA	NA	23.99	NA	Cabbage	5.6	20	20	24	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S_0746	000884-3*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Andosols	upland	NA	6.67	0.083	3.263	0.258	98.62	207.83	NA	NA	24.9	NA	Cabbage	5.6	20	20	24	20	Sweet_corn	seeding	2008/9/16	NA	NA	NA	8921	NA	NA	NA
S_0745	000885-2*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	5.82	0.198	2.028	0.211	NA	141	NA	NA	11.52	NA	Cabbage	5.6	NA	30	6.546	24.903	Sweet_corn	seeding	2008/9/16	NA	NA	NA	NA	NA	NA	NA
S_0760	000886-3*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.32	0.186	2.678	0.273	NA	179.21	NA	NA	12.48	NA	Cabbage	5.6	30	28	0	0	Sweet_corn	seeding	2008/9/16	NA	NA	NA	NA	NA	NA	NA
S_0759	000887-3*	2008/9/16	2008	Sep	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.41	0.155	2.338	0.25	NA	306.63	NA	NA	12	NA	Cabbage	5.6	20	27	0	0	Sweet_corn	seeding	2008/9/16	NA	NA	NA	NA	NA	NA	NA
S_0758	000888-2*	2008/9/16	2008	Sep	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.03	0.091	1.973	0.194	NA	124.72	NA	NA	18.34	NA	Cabbage	5.6	NA	30	6.546	24.903	Sweet_corn	seeding	2008/9/16	NA	NA	NA	NA	NA	NA	NA
S_0757	000889-3*	2008/9/16	2008	Sep	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.7	0.088	2.742	0.241	NA	195.24	NA	NA	19.71	NA	Cabbage	5.6	30	28	0	0	Sweet_corn	seeding	2008/9/16	NA	NA	NA	NA	NA	NA	NA
S_0756	000890-3*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.47	0.087	2.267	0.24	NA	301.18	NA	NA	18.7	NA	Cabbage	5.6	20	27	0	0	Sweet_corn	seeding	2008/9/16	NA	NA	NA	NA	NA	NA	NA
S_0755	000891-2*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	5.99	0.126	2.049	0.192	78.97	120.88	NA	NA	18.72	NA	Cabbage	5.6	NA	30	6.546	24.903	Sweet_corn	seeding	2008/9/16	NA	NA	NA	5710	NA	NA	NA
S_0754	000892-3*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.6	0.062	2.568	0.25	155.72	153.53	NA	NA	20.04	NA	Cabbage	5.6	30	28	0	0	Sweet_corn	seeding	2008/9/16	NA	NA	NA	5987	NA	NA	NA
S_0753	000893-2*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.45.03	137.26.17	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.76	0.051	2.286	0.238	138.6	391.7	NA	NA	18.7	NA	Cabbage	5.6	20	27	0	0	Sweet_corn	seeding	2008/9/16	NA	NA	NA	6413	NA	NA	NA
S_0768	000894-2*	2008/8/19	2008	Aug	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.44.56	137.25.52	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.1	0.1	2.28	0.23	NA	237.3	NA	NA	19	NA	Cabbage	5.6	10	29	0	12.4515	Cabbage	transplanting	2008/9/17	NA	NA	NA	NA	NA	NA	NA
S_0767	000895-2*	2008/9/16	2008	Sep	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.44.56	137.25.52	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.37	0.107	2.255	0.23	93.72	850.35	NA	NA	12.5	NA	Cabbage	5.6	30	30	0	0	Cabbage	transplanting	2008/9/17	NA	NA	NA	NA	NA	NA	NA
S_0766	000896-2*	2008/9/16	2008	Sep	8	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.44.56	137.25.52	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.18	0.07	1.784	0.198	84.1	988.28	NA	NA	15.3	NA	Cabbage	5.6	NA	30	6.546	24.903	Cabbage	transplanting	2008/9/17	NA	NA	NA	NA	NA	NA	NA
S_0765	000897-2*	2009/2/19	2009	Feb	9	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.44.56	137.25.52	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.66	0.076	2.346	0.225	135.29	782.79	NA	NA	17.97	NA	Cabbage	5.6	30	30	0	0	Cabbage	transplanting	2008/9/17	NA	NA	NA	NA	NA	NA	NA
S_0764	000898-2*	2009/2/19	2009	Feb	9	Effect_of_aplication_of_manure_on_the_contents_of_soil_nutrients_in_cabbage_field	34.44.56	137.25.52	Toyohashi	non-rhizosphere	Yellow_soils	upland	NA	6.23	0.071	1.863	0.198	97.1	1023.4	NA	NA	15.1	NA	Cabbage	5.6	NA	30	6.546	24.903	Cabbage	transplanting	2008/9/17	NA	NA	NA	7370	NA	NA	NA
S_0763	000899-a*	2008/7/28	2008	Jul	8	Custom_cultivation_of_cabbage	35.12.13	139.37.35	Yokosuka	non-rhizosphere	Yellow_soils	upland	NA	6.663333333	0.063	2.611509002	0.253172372	173.2660846	1046.423426	NA	NA	16.48318953	NA	Cabbage	5.6	30	30	0	0	Leafy_daikon	NA	NA	NA	NA	NA	6705	NA	NA	NA
S_0762	000900-a*	2008/10/3	2008	Oct	8	Custom_cultivation_of_cabbage	35.12.13	139.37.35	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.6	0.352	6.348	0.436	NA	835.25	NA	NA	26.45	NA	Cabbage	4.81	21.7	15.304	13.466	11.786	Leafy_daikon	transplanting	2008/9/23	NA	NA	NA	NA	NA	NA	NA
S_0761	000901-a*	2008/11/14	2008	Nov	8	Custom_cultivation_of_cabbage	35.12.13	139.37.35	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.62	0.221	6.105	0.408	NA	1162.92	NA	NA	26.68	NA	Cabbage	4.81	21.7	15.304	13.466	11.786	Cabbage	transplanting	2008/11/6	NA	NA	NA	NA	NA	NA	NA
S_0776	000902-a*	2008/12/24	2008	Dec	8	Custom_cultivation_of_cabbage	35.12.13	139.37.35	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.22	0.553	6.506	0.422	NA	1135.38	NA	NA	27.7	NA	Cabbage	4.81	0	9.88	7.88	6.55	Leafy_daikon	transplanting	2008/9/23	NA	NA	NA	NA	NA	NA	NA
S_0775	000903-a*	2009/4/8	2009	Apr	9	Custom_cultivation_of_cabbage	35.12.13	139.37.35	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.98	0.085	6.849	0.42	156.8	839.31	NA	NA	27.6	NA	Cabbage	4.81	21.7	15.304	13.466	11.786	Cabbage	transplanting	2008/11/6	NA	NA	NA	4989	NA	NA	NA
S_0774	000904-b*	2008/7/28	2008	Jul	8	Custom_cultivation_of_cabbage	35.12.12	139.37.53	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.83	0.08	6.715	0.428	139.3	863.25	NA	NA	26.9	NA	Cabbage	4.81	0	9.88	7.88	6.55	Leafy_daikon	NA	NA	NA	NA	NA	6778	NA	NA	NA
S_0773	000905-b*	2008/10/3	2008	Oct	8	Custom_cultivation_of_cabbage	35.12.12	139.37.53	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.17	0.304	7.636	0.712	NA	358.08	NA	NA	32.2	NA	Cabbage	5.94	60	11.56	5.94	7.34	Leafy_daikon	transplanting	2008/10/7	NA	NA	NA	NA	NA	NA	NA
S_0772	000906-b*	2009/2/9	2009	Feb	9	Custom_cultivation_of_cabbage	35.12.12	139.37.53	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.38	0.095	8.109	0.697	259.4	398.23	NA	NA	32.8	NA	Cabbage	5.94	60	11.56	5.94	7.34	Leafy_daikon	transplanting	2008/10/7	NA	NA	NA	NA	NA	NA	NA
S_0771	000907-b*	2009/3/5	2009	Mar	9	Custom_cultivation_of_cabbage	35.12.12	139.37.53	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.3	0.177	7.736	0.714	321.3	389.35	NA	NA	34.4	NA	Cabbage	5.94	60	11.56	5.94	7.34	Cabbage	transplanting	2009/2/19	NA	NA	NA	7200	NA	NA	NA
S_0770	000908-b*	2009/5/12	2009	May	9	Custom_cultivation_of_cabbage	35.12.12	139.37.53	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.2	0.3	7.93	0.74	NA	380.7	NA	NA	35.3	NA	Cabbage	NA	0	13.8	6.8	10.8	Cabbage	transplanting	2009/2/19	NA	NA	NA	NA	NA	NA	NA
S_0769	000909-b*	2008/7/28	2008	Jul	8	Custom_cultivation_of_cabbage	36.29.33	138.29.33	Yokosuka	non-rhizosphere	Andosols	upland	NA	5.3	0.2	7.87	0.71	300	371.2	NA	NA	34	NA	Cabbage	NA	0	13.8	6.8	10.8	Oats	NA	NA	NA	NA	NA	5378	NA	NA	NA
S_0784	000910-b*	2008/9/4	2008	Sep	8	Custom_cultivation_of_cabbage	36.29.33	138.29.33	Yokosuka	non-rhizosphere	Andosols	upland	NA	6.69	0.297	3.976	0.414	NA	407.91	NA	NA	34.65	NA	Cabbage	NA	1.88	18.12	15	11.875	Oats	transplanting	2008/9/8	NA	NA	NA	NA	NA	NA	NA
S_0783	000911-b*	2008/11/26	2008	Nov	8	Custom_cultivation_of_cabbage	36.29.33	138.29.33	Yokosuka	non-rhizosphere	Andosols	upland	NA	6.85	0.191	3.918	0.374	NA	437.23	NA	NA	36.5	NA	Cabbage	NA	1.88	18.12	15	11.875	Oats	transplanting	2008/9/8	NA	NA	NA	NA	NA	NA	NA
S_0782	000912-b*	2008/12/12	2008	Dec	8	Custom_cultivation_of_cabbage	36.29.33	138.29.33	Yokosuka	non-rhizosphere	Andosols	upland	NA	6.83	0.16	3.77	0.366	101.61	413.75	NA	NA	38.4	NA	Cabbage	NA	1.88	18.12	15	11.875	Cabbage	transplanting	2008/12/8	NA	NA	NA	6953	NA	NA	NA
S_0781	000913-b*	2009/4/8	2009	Apr	9	Custom_cultivation_of_cabbage	36.29.33	138.29.33	Yokosuka	non-rhizosphere	Andosols	upland	NA	6.75	0.328	3.859	0.39	NA	287.5	NA	NA	38.7	NA	Cabbage	NA	0	26.745	15	11.875	Cabbage	transplanting	2008/12/8	NA	NA	NA	NA	NA	NA	NA
S_0780	000914-a.1_	2009/7/17	2009	Jul	9	Comparison_of_soil_microbial_communities_among_the_apple_field_	40.38.08	140.22.04	Hirosaki_1	non-rhizosphere	Andosols	upland	NA	6.7	0.2	3.96	0.39	118.6	379.3	NA	NA	35.8	NA	Cabbage	NA	0	26.745	15	11.875	Apple	NA	NA	NA	NA	NA	6000	NA	NA	NA
S_0830	000966-1*	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	6.69	0.367	1.517	0.176	1011.98	170.63	NA	NA	NA	NA	Spinach	NA	NA	10	6.25	8.75	Spinach	seeding	2008/9/5	NA	NA	NA	26.52	NA	NA	NA
S_0829	000967-0*	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	6.04	0.554	1.488	0.17	1046.73	267.25	NA	NA	NA	NA	Spinach	NA	NA	20	12.5	17.5	Spinach	seeding	2008/9/5	NA	NA	NA	24.05	NA	NA	NA
S_0828	000968-0*	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	6.92	0.359	1.525	0.17	1020.02	147.09	NA	NA	NA	NA	Spinach	NA	NA	10	10	10	Spinach	seeding	2008/9/5	NA	NA	NA	30.7	NA	NA	NA
S_0827	000965-2_	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	6.52	0.398	1.469	0.179	1103.6	233.09	NA	NA	NA	NA	Spinach	NA	NA	20	20	20	Spinach	seeding	2008/9/5	NA	NA	NA	42.56	NA	NA	NA
S_0826	000966-2_	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	6.76	0.33	1.454	0.163	1075.57	150.98	NA	NA	NA	NA	Spinach	NA	NA	10	6.25	8.75	Spinach	seeding	2008/9/5	NA	NA	NA	31.5	NA	NA	NA
S_0825	000966-3_	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	5.86	0.513	1.459	0.185	1052.48	254.41	NA	NA	NA	NA	Spinach	NA	NA	20	12.5	17.5	Spinach	seeding	2008/9/5	NA	NA	NA	11.36	NA	NA	NA
S_0840	000965-3_	2008/10/14	2008	Oct	8	Continuous_cropping_test_of_spinach	37.42.39	140.23.25	Fukushima	non-rhizosphere	Andosols	upland	NA	5.79	0.617	1.552	0.182	990.08	256.8	NA	NA	NA	NA	Spinach	NA	NA	20	12.5	17.5	Spinach	seeding	2008/9/5	NA	NA	NA	18.96	NA	NA	NA
