Sample.ID	accession_number	sampling_date	Year	Month	dsday	experimental_purpose	latitude_north	longitude_east	site	origin	soil_groups	land_use	soil_texture	pH_dry_soil	EC_electric_conductivity	Total_C	Total_N	soil_biomass	available_P	nitrogen_mineralization_rates	soil_respiration_activity	soil_moisture_content	cation_exchange_capacity_CEC	crop	planting_density	rate_of_organic_fertilizer_application	rate_of_chemical_fertilizer_applicationN	rate_of_chemical_fertilizer_applicationP	rate_of_chemical_fertilizer_applicationK	former_crop	seeding_or_transplanting	seeding_or_transplanting_date	DSI	DiseasePlant	nematodae	yield	PlantWeight	leafWeight	seedWeight
S_02037	3012-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.17.0	134.45.30	NA	non-rhizosphere	Yellow_soils	upland	LiC	6.79	0.137	2.942	0.167	NA	878	NA	NA	9	NA	Tomato	NA	NA	10	6.3	8.8	Onion	transplanting	2010/12/1	NA	100	NA	NA	NA	NA	NA
S_02036	3013-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.18.55	134.44.29	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.4	0.09	NA	NA	NA	NA	NA	NA	18.5	NA	Onion	NA	NA	16	15.2	14.4	Onion	transplanting	2010/11/20	0.25	NA	NA	NA	NA	NA	NA
S_02035	3014-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.18.47	134.44.17	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	5.77	0.13	NA	NA	NA	NA	NA	NA	21.3	NA	Onion	NA	20	20	20.8	20.8	Onion	transplanting	2010/12/25	0	NA	NA	NA	NA	NA	NA
S_02034	3015-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.18.12	134.45.9	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.58	0.1	NA	NA	NA	NA	NA	NA	19.9	NA	Onion	NA	NA	16	14.4	14.4	Onion	transplanting	2010/12/28	0.25	NA	NA	NA	NA	NA	NA
S_02033	3016-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.16.36	134.46.47	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.4	0.12	NA	NA	NA	NA	NA	NA	17.4	NA	Onion	NA	NA	20	20.8	20.8	Onion	transplanting	2010/12/20	0	NA	NA	NA	NA	NA	NA
S_02048	3017-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.17.33	134.46.27	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.32	0.06	NA	NA	NA	NA	NA	NA	18.6	NA	Onion	NA	NA	19	22	22	Onion	transplanting	2010/12/20	0	NA	NA	NA	NA	NA	NA
S_02047	3018-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.18.51	134.46.38	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	5.9	0.15	NA	NA	NA	NA	NA	NA	13.5	NA	Onion	NA	NA	11.3	5.3	5.3	Onion	transplanting	2011/1/4	0	NA	NA	NA	NA	NA	NA
S_02046	3019-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.19.43	134.45.27	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.64	0.14	NA	NA	NA	NA	NA	NA	20	NA	Onion	NA	20	16	14.4	14.4	Onion	transplanting	2010/11/30	0	NA	NA	NA	NA	NA	NA
S_02045	3020-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.19.15	134.47.24	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.81	0.1	NA	NA	NA	NA	NA	NA	16.2	NA	Onion	NA	20	15.4	22.7	22.7	Onion	transplanting	2010/11/29	0	NA	NA	NA	NA	NA	NA
S_02044	3021-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.17.10	134.47.2	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	5.64	0.12	NA	NA	NA	NA	NA	NA	19.3	NA	Onion	NA	NA	20	20.8	20.8	Onion	transplanting	2010/12/19	0	NA	NA	NA	NA	NA	NA
S_02043	3022-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.15.8	134.46.11	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	5.62	0.17	NA	NA	NA	NA	NA	NA	14.8	NA	Onion	NA	1	20	20.8	20.8	Onion	transplanting	2011/1/4	0	NA	NA	NA	NA	NA	NA
S_02042	3023-0*	2011/6/9	2011	6	9	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.12.45	134.44.8	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	5.16	0.16	NA	NA	NA	NA	NA	NA	15.5	NA	Onion	NA	NA	14.4	9.6	14.4	Onion	transplanting	2010/12/28	0	NA	NA	NA	NA	NA	NA
S_02041	3024-0*	2011/6/9	2011	6	9	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.14.20	134.44.35	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.75	0.08	NA	NA	NA	NA	NA	NA	19.7	NA	Onion	NA	NA	20	20.8	20.8	Onion	transplanting	2010/12/17	0	NA	NA	NA	NA	NA	NA
S_02056	3025-0*	2011/6/9	2011	6	9	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.14.35	134.45.34	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.19	0.12	NA	NA	NA	NA	NA	NA	21.7	NA	Onion	NA	1	20	20.8	20.8	Onion	transplanting	2011/1/7	0	NA	NA	NA	NA	NA	NA
S_02055	3026-0*	2011/6/9	2011	6	9	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_and_severity_of_bacterial_diseases_in_onion_field"	34.16.54	134.44.29	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.3	0.1	NA	NA	NA	NA	NA	NA	18.9	NA	Onion	NA	20	20	20.8	20.8	Onion	transplanting	2010/12/2	0	NA	NA	NA	NA	NA	NA
S_02054	3027-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.14.11	134.44.17	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.73	0.09	NA	NA	NA	NA	NA	NA	21.8	NA	Onion	NA	NA	20	20.8	20.8	Lettuce	transplanting	NA	0	NA	NA	NA	NA	NA	NA
S_02053	3028-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.13.38	134.43.22	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.69	0.42	NA	NA	NA	185.3	NA	NA	18.7	NA	Lettuce	NA	0.1	29	14.3	16.9	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02052	3029-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.16.21	134.46.10	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.07	0.25	NA	NA	NA	185.3	NA	NA	14.8	NA	Lettuce	NA	0.1	39.2	18.6	20.8	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02051	3030-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.14.31	134.43.50	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.78	0.33	NA	NA	NA	161.4	NA	NA	17.7	NA	Lettuce	NA	0.2	42	22	24	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02050	3031-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.19.37	134.45.50	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.75	0.48	NA	NA	NA	63	NA	NA	17	NA	Lettuce	NA	0.1	40	12	12	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02049	3032-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.18.19	134.45.10	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.34	0.45	NA	NA	NA	265.8	NA	NA	20.6	NA	Lettuce	NA	0.2	30	16	18	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02064	3033-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.18.17	134.46.24	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.31	0.23	NA	NA	NA	190	NA	NA	24.6	NA	Lettuce	NA	20	30	16	18	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02063	3034-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.16.36	134.47.22	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.77	0.18	NA	NA	NA	213.9	NA	NA	28	NA	Lettuce	NA	0.2	30	16	18	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02062	3035-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.16.41	134.46.23	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	4.87	0.17	NA	NA	NA	66.8	NA	NA	11.3	NA	Lettuce	NA	0.2	40	12	12	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02061	3036-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.17.14	134.44.58	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	4.71	0.4	NA	NA	NA	119	NA	NA	19	NA	Lettuce	NA	NA	42.4	19.2	5.6	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02060	3037-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.17.14	134.44.58	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	7.35	0.29	NA	NA	NA	NA	NA	NA	20.8	NA	Lettuce	NA	NA	NA	NA	NA	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02059	3038-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.18.39	134.47.48	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	5.88	0.24	NA	NA	NA	NA	NA	NA	21.3	NA	Lettuce	NA	NA	NA	NA	NA	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02058	3039-0*	2011/6/15	2011	6	15	"Relationship_beteen_the_soil_microorganisms_(microbial_diversity,_pathogen)_characteristics_in_the_field_where_Mirafiopri_lettuce_big-vein_virus_occurred_"	34.18.39	134.47.49	NA	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.02	0.13	NA	NA	NA	NA	NA	NA	12.8	NA	Lettuce	NA	NA	NA	NA	NA	Lettuce	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02057	003051-0*	2011/6/3	2011	6	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.54.43	136.29.09	suzuka	non-rhizosphere	Grey_Lowland_soils	upland	SL	6.62	0.15	NA	NA	NA	NA	NA	NA	12	NA	Lettuce	NA	NA	NA	NA	NA	NA	transplanting	2011/8/2	NA	NA	NA	NA	NA	NA	NA
S_02072	003052-0*	2011/6/3	2011	6	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.54.43	136.29.09	suzuka	non-rhizosphere	Yellow_soils	upland	CL	6.8	0.18	1.21	0.15	NA	141	NA	NA	37.4	NA	Broccoli	NA	60	NA	NA	NA	NA	transplanting	2011/8/2	NA	NA	NA	NA	NA	NA	NA
S_02071	003053-0*	2011/6/3	2011	6	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.54.43	136.29.09	suzuka	non-rhizosphere	Yellow_soils	upland	CL	7.1	0.25	1.49	0.23	NA	123	NA	NA	38.4	NA	Broccoli	NA	60	NA	NA	NA	NA	transplanting	2011/8/2	NA	NA	NA	NA	NA	NA	NA
S_02070	003054-0*	2011/7/5	2011	7	5	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.52.02	136.29.42	suzuka	non-rhizosphere	Yellow_soils	upland	CL	7.5	0.26	1.75	0.19	NA	106	NA	NA	41.2	NA	Broccoli	NA	60	NA	NA	NA	Cabbage	transplanting	2011/8/19	NA	NA	NA	NA	NA	NA	NA
S_02069	003055-0*	2011/7/5	2011	7	5	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.02	136.29.42	suzuka	non-rhizosphere	Yellow_soils	upland	CL	7.4	0.18	2.62	0.26	NA	123	NA	NA	23.4	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/8/19	NA	NA	NA	NA	NA	NA	NA
S_02068	003056-0*	2011/7/5	2011	7	5	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.02	136.29.59	suzuka	non-rhizosphere	Yellow_soils	upland	CL	5.8	0.12	2.36	0.17	NA	74.8	NA	NA	21.6	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/8/25	NA	NA	NA	NA	NA	NA	NA
S_02067	003057-0*	2011/7/5	2011	7	5	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.02	136.29.59	suzuka	non-rhizosphere	Yellow_soils	upland	CL	6.6	0.12	1.35	0.18	NA	127	NA	NA	20.3	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/8/25	NA	NA	NA	NA	NA	NA	NA
S_02066	003058-0*	2011/7/14	2011	7	14	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.01	136.31.06	suzuka	non-rhizosphere	Yellow_soils	upland	CL	6.8	0.09	1.46	0.18	NA	204	NA	NA	19.9	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/9/10	NA	NA	NA	NA	NA	NA	NA
S_02065	003059-0*	2011/7/14	2011	7	14	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.01	136.31.06	suzuka	non-rhizosphere	Yellow_soils	upland	CL	5.8	0.39	1.95	0.17	NA	265	NA	NA	29.3	NA	Cabbage	NA	60	NA	NA	NA	Cabbage	transplanting	2011/9/10	NA	NA	NA	NA	NA	NA	NA
S_02080	003060-0*	2011/7/22	2011	7	22	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.29.07	136.39.09	tamaki	non-rhizosphere	Yellow_soils	upland	CL	6.8	0.16	2.12	0.24	NA	475	NA	NA	18.7	NA	Cabbage	NA	60	NA	NA	NA	NA	transplanting	2011/8/24	NA	NA	NA	NA	NA	NA	NA
S_02079	003061-0*	2011/7/22	2011	7	22	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.29.52	136.39.33	ise	non-rhizosphere	Andosols	upland	CL	6.6	0.08	2.45	0.22	NA	95.5	NA	NA	37.5	NA	Cabbage	NA	15.3	NA	NA	NA	Nabana	transplanting	40791	NA	NA	NA	NA	NA	NA	NA
S_02078	003062-0*	2011/7/22	2011	7	22	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.29.52	136.39.33	ise	non-rhizosphere	Andosols	upland	CL	6.8	0.11	1.86	0.19	NA	68.4	NA	NA	37.2	NA	Cabbage	NA	10	NA	NA	NA	Cabbage	transplanting	40791	NA	NA	NA	NA	NA	NA	NA
S_02077	003063-0*	2011/7/26	2011	7	26	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.39.11	136.28.53	tu	non-rhizosphere	Andosols	upland	CL	5.9	0.03	0.73	0.17	NA	82.4	NA	NA	36.7	NA	Cabbage	NA	10	NA	NA	NA	Cabbage	transplanting	40786	NA	NA	NA	NA	NA	NA	NA
S_02076	003064-0*	2011/7/26	2011	7	26	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.39.11	136.28.53	tu	non-rhizosphere	Grey_Lowland_soils	upland	CL	6.1	0.07	1.37	0.17	NA	197.8	NA	NA	16.7	NA	Cabbage	NA	20	NA	NA	NA	Cabbage	transplanting	2011/8/31	NA	NA	NA	NA	NA	NA	NA
S_02075	003065-0*	2011/8/3	2011	8	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.01.09	136.34.36	yokkaiti	non-rhizosphere	Grey_Lowland_soils	upland	CL	6.4	0.08	1.45	0.14	NA	222.1	NA	NA	15.4	NA	Cabbage	NA	20	NA	NA	NA	Cabbage	transplanting	2011/9/22	NA	NA	NA	NA	NA	NA	NA
S_02074	003066-0*	2011/8/3	2011	8	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.01.09	136.34.36	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.1	0.13	1.63	0.14	NA	205.6	NA	NA	14.6	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/9/22	NA	NA	NA	NA	NA	NA	NA
S_02073	003067-0*	2011/8/3	2011	8	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.01.02	136.34.33	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6	0.13	1.74	0.18	NA	188.6	NA	NA	15.2	NA	Cabbage	NA	NA	NA	NA	NA	"Cabbage,corn"	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02088	003068-0*	2011/8/3	2011	8	3	Soil_diagnostic_request_	35.00.24	136.33.38	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.5	0.28	1.69	0.21	NA	196.2	NA	NA	17.8	NA	Chinese_cabbage	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S_02087	003069-0*	2011/8/3	2011	8	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.00.27	136.33.28	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.6	0.11	1.98	0.28	NA	301.6	NA	NA	16.7	NA	NA	NA	4	NA	NA	NA	Chinese_cabbage	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02086	003070-0*	2011/8/3	2011	8	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.00.23	136.33.31	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.3	0.1	3.46	0.19	NA	125	NA	NA	19.2	NA	Chinese_cabbage	NA	4	NA	NA	NA	Chinese_cabbage	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02085	003071-0*	2011/8/3	2011	8	3	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.00.30	136.33.30	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	7	0.12	2.41	0.19	NA	163	NA	NA	19.3	NA	Cabbage	NA	4	NA	NA	NA	Chinese_cabbage	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02084	003072-0*	2011/9/30	2011	9	30	Soil_diagnostic_request_	34.51.02	136.31.15	suzuka	non-rhizosphere	Yellow_soils	upland	CL	6	0.13	1.79	0.16	NA	25.9	NA	NA	23.3	NA	Chinese_cabbage	NA	4	NA	NA	NA	NA	transplanting	2011/9/8	NA	NA	NA	NA	NA	NA	NA
S_02083	003073-0*	2011/10/17	2011	10	17	Soil_diagnostic_request_	34.28.32	136.38.46	ise	non-rhizosphere	Yellow_soils	upland	CL	4.6	0.13	NA	NA	NA	112	NA	NA	NA	NA	Cabbage	NA	NA	NA	NA	NA	NA	transplanting	NA	NA	NA	NA	NA	NA	NA	NA
S_02082	003074-0*	2011/9/30	2011	9	30	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.54.43	136.29.09	suzuka	non-rhizosphere	Andosols	upland	CL	5.4	0.08	NA	NA	NA	41	NA	NA	NA	NA	Cabbage	NA	NA	NA	NA	NA	NA	transplanting	2011/08//02	NA	NA	NA	NA	NA	NA	NA
S_02081	003075-0*	2011/9/30	2011	9	30	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.52.02	136.29.42	suzuka	non-rhizosphere	Yellow_soils	upland	CL	7.4	0.16	NA	NA	NA	274	NA	NA	NA	NA	Broccoli	NA	60	NA	NA	NA	Cabbage	transplanting	2011/8/19	NA	NA	NA	NA	NA	NA	NA
S_02096	003076-0*	2011/9/30	2011	9	30	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.02	136.29.42	suzuka	non-rhizosphere	Yellow_soils	upland	CL	7.7	0.09	NA	NA	NA	127.9	NA	NA	NA	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/8/19	NA	NA	NA	NA	NA	NA	NA
S_02095	003077-0*	2011/9/30	2011	9	30	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.02	136.29.59	suzuka	non-rhizosphere	Yellow_soils	upland	CL	6.1	0.09	NA	NA	NA	80.4	NA	NA	NA	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/8/25	NA	NA	NA	NA	NA	NA	NA
S_02094	003078-0*	2011/9/30	2011	9	30	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.01	136.31.06	suzuka	non-rhizosphere	Yellow_soils	upland	CL	6.9	0.07	NA	NA	NA	152.9	NA	NA	NA	NA	Cabbage	NA	NA	NA	NA	NA	Cabbage	transplanting	2011/9/10	NA	NA	NA	NA	NA	NA	NA
S_02093	003079-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.01	136.31.06	suzuka	non-rhizosphere	Yellow_soils	upland	CL	4.6	0.37	NA	NA	NA	208	NA	NA	NA	NA	Cabbage	NA	60	NA	NA	NA	Cabbage	transplanting	2011/9/10	NA	NA	NA	NA	NA	NA	NA
S_02092	003080-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.51.01	136.31.06	suzuka	non-rhizosphere	Yellow_soils	upland	CL	4.7	0.23	NA	NA	NA	226	NA	NA	NA	NA	Cabbage	NA	60	NA	NA	NA	Cabbage	transplanting	2011/9/10	NA	NA	NA	NA	NA	NA	NA
S_02091	003081-0*	2011/10/17	2011	10	17	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.29.07	136.39.09	tamaki	non-rhizosphere	Yellow_soils	upland	CL	5.9	0.13	NA	NA	NA	239.6	NA	NA	NA	NA	Cabbage	NA	60	NA	NA	NA	NA	transplanting	2011/8/24	NA	NA	NA	NA	NA	NA	NA
S_02090	003082-0*	2011/10/17	2011	10	17	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.29.52	136.39.33	ise	non-rhizosphere	Andosols	upland	CL	5.7	0.31	NA	NA	NA	104	NA	NA	NA	NA	Cabbage	NA	15.3	NA	NA	NA	Nabana	transplanting	2011/9/5	NA	NA	NA	NA	NA	NA	NA
S_02089	003083-0*	2011/9/30	2011	9	30	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	34.39.11	136.28.53	tu	non-rhizosphere	Andosols	upland	CL	5.1	0.08	NA	NA	NA	64.2	NA	NA	NA	NA	Cabbage	NA	10	NA	NA	NA	Cabbage	transplanting	2011/8/31	NA	NA	NA	NA	NA	NA	NA
S_02104	003084-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.01.09	136.34.36	yokkaiti	non-rhizosphere	Grey_Lowland_soils	upland	CL	6.3	0.06	NA	NA	NA	184	NA	NA	NA	NA	Cabbage	NA	20	NA	NA	NA	Cabbage	transplanting	2011/9/22	NA	NA	NA	NA	NA	NA	NA
S_02103	003085-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.01.02	136.34.33	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.5	0.16	NA	NA	NA	205.9	NA	NA	NA	NA	Cabbage	NA	NA	NA	NA	NA	"Cabbage,corn"	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02102	003086-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.00.27	136.33.28	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.9	0.08	NA	NA	NA	174	NA	NA	NA	NA	Chinese_cabbage	NA	8	NA	NA	NA	Chinese_cabbage	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02101	003087-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.00.23	136.33.31	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.3	0.12	NA	NA	NA	125.8	NA	NA	NA	NA	Chinese_cabbage	NA	4	NA	NA	NA	Chinese_cabbage	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
S_02100	003088-0*	2011/10/27	2011	10	27	The_relation_about_a_soil_diagnostic_result_and_the_onset_of_a_disease_	35.00.30	136.33.30	yokkaiti	non-rhizosphere	Yellow_soils	upland	CL	6.8	0.19	NA	NA	NA	159	NA	NA	NA	NA	Cabbage	NA	4	NA	NA	NA	Chinese_cabbage	transplanting	2011/9/7	NA	NA	NA	NA	NA	NA	NA
